## Version: 1.0
## date_info	campaign_name	adpod_name	recipe_name	sum(count_impression)	sum(count_click)	sum(count_widget)
2008-11-11	Prudential	Wide Skyscraper	Copy ofCopy of Initial Setup	10	0	0
2008-11-11	Sears-BackyardKing-Demo	1.1	0:1	3	1	17
2008-11-11	SEARS-Get-It-Done	MR-Get-It-Done	Red-background	3	0	11
2008-11-11	Sears_Holiday_110308	TEST_Leaderboard	TEST	17	4	142
2008-11-11	Sears_Holiday_110308	TEST_MediumRectangle	TEST	45	4	222
2008-11-11	Sears_Holiday_110308	TEST_Skyscraper	TEST	17	1	128
2008-11-11	Sears_TGI_160_090408	3.2	2:10	1	0	12
2008-11-11	Sears_TGI_160_090408	3.2	4:10	1	0	0
2008-11-11	Swift Honda Campaign	MR-Geo Filtered Used Cars	Blue Background	2	0	0
2008-11-11	TGI-MR-Demo	MR-TGI	recipe-1	3	0	0
2008-11-11	UNKNOWN	UNKNOWN	UNKNOWN	429	124	206
2008-11-12	Anniversary Sale	Lenovo 300 x 600	Lenovo 300x600_1	54	7	95
2008-11-12	Anniversary Sale	Lenovo 300 x 600	Lenovo 300x600_2	27	2	15
2008-11-12	Anniversary Sale	Lenovo-Boom-Ideapad-LB	Ideapads 3 Categories	21	0	1
2008-11-12	Anniversary Sale	Lenovo-Boom-Ideapad-MR	Ideapad 3 Categories	21	0	2
2008-11-12	Anniversary Sale	Lenovo-Boom-Ideapad-SS	Ideapads 3 Categories	21	0	1
2008-11-12	Anniversary Sale	Lenovo-Boom-Thinkpad-LB	Lenovo-Thinkpad-SL500	20	0	1
2008-11-12	Anniversary Sale	Lenovo-Boom-Thinkpad-MR	Lenovo Thinkpad SL500	21	0	1
2008-11-12	Anniversary Sale	Lenovo-Boom-Thinkpad-SS	Lenovo Thinkpad SL500 Sale	20	0	1
2008-11-12	Anniversary Sale	Standard LB	Art of Thin. 33% off Ultraport	0	0	4
2008-11-12	Anniversary Sale	Standard LB	Ideapads 3 Categories	0	0	1
2008-11-12	Anniversary Sale	Standard LB	Lenovo-48-HourSale	6161612	3858	27232
2008-11-12	Anniversary Sale	Standard LB	Mobile PC Experience	0	5	17
2008-11-12	Anniversary Sale	Standard LB	R6-LENOVO	0	0	1
2008-11-12	Anniversary Sale	Standard LB	Thinkpad-SL500 Free Shipping	0	2	21
2008-11-12	Anniversary Sale	Standard MR	Lenovo 48Hour Sale	6820535	6411	56243
2008-11-12	Anniversary Sale	Standard MR	Lenovo T400 (HUB Creative)	0	2	1
2008-11-12	Anniversary Sale	Standard MR	Mobile PC Experience	0	3	13
2008-11-12	Anniversary Sale	Standard MR	Thinkpad SL500 FreeShipping	0	1	10
2008-11-12	Anniversary Sale	Standard SS	Art of Thin. 33% off Ultraport	0	0	1
2008-11-12	Anniversary Sale	Standard SS	Lenovo-48Hour-Sale	4633239	3148	28915
2008-11-12	Anniversary Sale	Standard SS	Mobile PC Experience	0	0	7
2008-11-12	Anniversary Sale	Standard SS	Mobile PCExperience	0	0	2
2008-11-12	Anniversary Sale	Standard SS	Thinkpad SL500 FreeShipping	0	1	11
2008-11-12	BestBuy_Production_053008	1.3	0:1	2	0	2
2008-11-12	Campaign1	Combination-MR-INVESTOOLS	Plan_Wedding-INVESTOOLS	4223	1	0
2008-11-12	Campaign1	Combination-MR-INVESTOOLS	Run_Business-INVESTOOLS	4257	3	0
2008-11-12	Campaign1	Combination-MR-INVESTOOLS	Vote-INVESTOOLS	4296	1	0
2008-11-12	CNET-INTEL	APD1-MR-CNET_INTEL	R1-CNET_INTEL	9	5	5
2008-11-12	CNET-TMOBILE	APD1-MR-CNET_TMOBILE	R2-CNET_TMOBILE	86593	34	544
2008-11-12	Comission Junctions	APD1-MR-GAP	R1-GAP	10	0	0
2008-11-12	Comission Junctions	APD1-SS-GAP	R1-GAP	31	0	29
2008-11-12	Commission Junction	ADP1-LB-LENOVO2	R1-LENOVO2	8645	10	118
2008-11-12	Commission Junction	ADP1-MR-LENOVO2	R1-LENOVO2	87	0	35
2008-11-12	Commission Junction	ADP1-SS-LENOVO2	R1-LENOVO2	377	3	42
2008-11-12	Commission Junction	ADP2-MR-LENOVO2	R1-LENOVO2	667	0	0
2008-11-12	Commission Junction	Copy of ADP1-SS-LENOVO2	R1-LENOVO2	32	0	1
2008-11-12	custom580x800	0.1	0:1	10	0	15
2008-11-12	DebtSavers	MEDIUMRECTANGLE	1	4	0	0
2008-11-12	DebtSavers	MEDIUMRECTANGLE	2	1	0	0
2008-11-12	DebtSavers	MEDIUMRECTANGLE	3	1	0	0
2008-11-12	DebtSavers	MEDIUMRECTANGLE	4	3	0	0
2008-11-12	DebtSavers	WIDESKYSCRAPER	1	2	0	0
2008-11-12	DebtSavers	WIDESKYSCRAPER	2	2	0	0
2008-11-12	DebtSavers	WIDESKYSCRAPER	3	1	0	0
2008-11-12	DebtSavers	WIDESKYSCRAPER	4	4	0	0
2008-11-12	DEMO-Intel-LR-Montevina-B2B-2	1.1	1:2	2	0	2
2008-11-12	DR Campaign	Tracking Pixel	TrackingPixel	316	0	0
2008-11-12	First Campaign	MTG-SS-KAYAK	R2-MTG	1	0	0
2008-11-12	First Campaign	TAN-LB-KAYAK	R2-TAN	2	0	0
2008-11-12	First Campaign	TAN-MR-KAYAK	R1-TAN	1	0	0
2008-11-12	First Campaign	TAN-MR-KAYAK	R4-TAN	1	0	0
2008-11-12	First Campaign	TAN-SS-KAYAK	R1-TAN	1	0	0
2008-11-12	First Campaign	YAHOO-LB-KAYAK	Recipe 1	8372	4	48
2008-11-12	First Campaign	YAHOO-LB-KAYAK	Recipe 2	23844	16	263
2008-11-12	First Campaign	YAHOO-LB-KAYAK	Recipe 3	8304	1	75
2008-11-12	First Campaign	YAHOO-LB-KAYAK	Recipe 4	8173	0	74
2008-11-12	First Campaign	YAHOO-LB-KAYAK	Recipe 5	35684	15	365
2008-11-12	First Campaign	YAHOO-LB-KAYAK	Recipe 6	29845	7	261
2008-11-12	First Campaign	YAHOO-LB-KAYAK	SWF_CONTROL	4860	0	0
2008-11-12	First Campaign	YAHOO-MR-KAYAK	R1-Yahoo	3995	3	49
2008-11-12	First Campaign	YAHOO-MR-KAYAK	R2-Yahoo	14933	3	142
2008-11-12	First Campaign	YAHOO-MR-KAYAK	R3-Yahoo	6866	3	149
2008-11-12	First Campaign	YAHOO-MR-KAYAK	R4-Yahoo	4020	1	68
2008-11-12	First Campaign	YAHOO-MR-KAYAK	R5-Yahoo	6951	1	90
2008-11-12	First Campaign	YAHOO-MR-KAYAK	R6-Yahoo	10904	6	165
2008-11-12	First Campaign	YAHOO-MR-KAYAK	SWF_CONTROL	2005	0	0
2008-11-12	First Campaign	YAHOO-SS-KAYAK	R1-Yahoo	30482	17	282
2008-11-12	First Campaign	YAHOO-SS-KAYAK	R2-Yahoo	25505	16	346
2008-11-12	First Campaign	YAHOO-SS-KAYAK	R3-Yahoo	5118	2	44
2008-11-12	First Campaign	YAHOO-SS-KAYAK	R4-Yahoo	14333	9	109
2008-11-12	First Campaign	YAHOO-SS-KAYAK	R5-Yahoo	14084	7	197
2008-11-12	First Campaign	YAHOO-SS-KAYAK	R6-Yahoo	8048	12	45
2008-11-12	First Campaign	YAHOO-SS-KAYAK	SWF_CONTROL	4075	0	0
2008-11-12	Gap-carousel	1.2	0:1	4	0	0
2008-11-12	HOLIDAY SALE	LDR-Women-Purple-FS	Women_Purple_Freeshipping	1	0	0
2008-11-12	HOLIDAY SALE	MR-Women-Green-FS	Women_Green_Freeshipping	1	0	7
2008-11-12	HOLIDAY SALE	MR-Women-Purple-FS	Women_Purple_Freeshipping	1	0	0
2008-11-12	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Blue_Freeshipping	360443	229	11579
2008-11-12	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Grey_Freeshipping	721726	496	23243
2008-11-12	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Red_Freeshipping	360257	187	11272
2008-11-12	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Blue_Freeshipping	408525	236	16634
2008-11-12	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Green_Freeshipping	409369	210	16429
2008-11-12	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Purple_Freeshipping	408615	226	16999
2008-11-12	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Blue_Freeshipping	251232	255	7686
2008-11-12	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Grey_Freeshipping	500519	189	4246
2008-11-12	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Red_Freeshipping	250034	236	7586
2008-11-12	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Blue_Freeshipping	252093	328	10990
2008-11-12	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Green_Freeshipping	252014	297	10811
2008-11-12	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Purple_Freeshipping	253078	288	10845
2008-11-12	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Blue_Freeshipping	199174	174	6962
2008-11-12	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Grey_Freeshipping	398933	334	13566
2008-11-12	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Red_Freeshipping	199603	184	6749
2008-11-12	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Blue-Freeshipping	250535	311	9822
2008-11-12	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Green-Freeshipping	251766	303	9644
2008-11-12	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Purple-Freeshipping	252119	296	10435
2008-11-12	Honda-SWIFT-MR-08012008	2.3	0:6	1	0	0
2008-11-12	Honda-SWIFT-MR-08012008	2.3	4:6	1	0	0
2008-11-12	HP-LDB-YAHOO-Live-090208	1.3	3:4	1	0	0
2008-11-12	HP-MR-YAHOO--72808	3.6	22:24	0	3	0
2008-11-12	HP-MR-YAHOO--72808	3.9	9:24	3	0	4
2008-11-12	Intel Demo	Intel Tabs	Intel Tabs	13	0	10
2008-11-12	Intel Demo	Intel Video Banner	Intel Video Banner	2	0	2
2008-11-12	Intel-Tab-LR-061608	3.5	0:5	4	0	3
2008-11-12	Intel-Tab-LR-061608	3.5	1:5	2	0	3
2008-11-12	Intel-Tab-MR-061608	3.3	0:5	3	0	6
2008-11-12	Intel-Tab-MR-061608	3.3	1:5	2	0	6
2008-11-12	Intel-Tab-MR-061608	3.3	2:5	2	4	6
2008-11-12	Intel-Tab-MR-061608	3.3	3:5	1	0	0
2008-11-12	Intel_MediumRectangle_TOMSHW	3.2	2:6	1	0	0
2008-11-12	Intel_MediumRectangle_TOMSHW	3.2	3:6	2	0	1
2008-11-12	Intel_MediumRectangle_TOMSHW	3.2	4:6	3	0	0
2008-11-12	Intel_MediumRectangle_TOMSHW	3.2	5:6	1	0	4
2008-11-12	Jacob_MR	Test_MR_Nov05	recipe1	8	11	37
2008-11-12	leaderboard	0	0	4	0	0
2008-11-12	Lenovo-LB-AnnivSale-092908	1.9	5:6	0	0	1
2008-11-12	Linkshare	APD1-LB-NASCAR	R1-NASCAR	51	0	0
2008-11-12	Linkshare	APD1-SS-NASCAR	R1-NASCAR	2	0	0
2008-11-12	Linkshare	APD2-MR-NASCAR	R2-NASCAR	35	0	0
2008-11-12	Linkshare	APD2-MR-OVERSTOCK	R1-OVERSTOCK	19	3	34
2008-11-12	Linkshare	APD2-SS-OVERSTOCK	R1-OVERSTOCK	19	8	37
2008-11-12	Linkshare	APD3-LB-OVERSTOCK	R1-OVERSTOCK	1	0	0
2008-11-12	mediumrectangle	0	0	2	0	0
2008-11-12	Montevina B2B Part II	PROD-BlogBuzz-LR	10 Products	8773	17	0
2008-11-12	Montevina B2B Part II	PROD-BlogBuzz-LR	10Products	107	1	0
2008-11-12	Montevina B2B Part II	PROD-BlogBuzz-LR	5 Products	8513	24	0
2008-11-12	Montevina B2B Part II	PROD-BlogBuzz-MR	10 Products	34773	22	0
2008-11-12	Montevina B2B Part II	PROD-BlogBuzz-MR	5 Products	34681	16	0
2008-11-12	Montevina B2B Part II	PROD-VideoBanner-LR	L1 - Video	11752	9	22
2008-11-12	Montevina B2B Part II	PROD-VideoBanner-LR	L2 - Video	16527	9	11
2008-11-12	Montevina B2B Part II	PROD-VideoBanner-LR	L3 - Video	11690	15	15
2008-11-12	Montevina B2B Part II	PROD-VideoBanner-LR	L4 - Video	6308	8	17
2008-11-12	Montevina B2B Part II	PROD-VideoBanner-LR	L4 -Video	851	1	1
2008-11-12	Montevina B2B Part II	PROD-VideoBanner-MR	L1 - Video	26784	21	44
2008-11-12	Montevina B2B Part II	PROD-VideoBanner-MR	L2 - Video	19108	5	17
2008-11-12	Montevina B2B Part II	PROD-VideoBanner-MR	L3 - Video	19211	7	11
2008-11-12	Montevina B2B Part II	PROD-VideoBanner-MR	L4 - Video	11261	8	21
2008-11-12	NIKE Demo	Holiday-Sale-LB	recipe-1	1	0	8
2008-11-12	NIKE Demo	Holiday-Sale-LB	recipe-2	5	0	17
2008-11-12	NIKE Demo	Holiday-Sale-MR	recipe-1	1	0	0
2008-11-12	NIKE Demo	Holiday-Sale-MR	recipe-2	1	0	3
2008-11-12	NIKE Demo	Nike-Holiday-Sale-WSS	Copy of recpie-1	2	0	18
2008-11-12	NIKE Demo	Nike-Holiday-Sale-WSS	recpie-1	3	0	12
2008-11-12	Prudential	HEADLINE_VARIATIONS	Copy of Initial Test	2	2	0
2008-11-12	Prudential	Leaderboard	Copy of Copy of Initial Test	3	1	0
2008-11-12	Prudential	Wide Skyscraper	Copy of Copy of Initial Setup	3	1	0
2008-11-12	Sears Demo	Sears Fathers Day Demo - MR	Fathers Day Fix it Dad	1	0	0
2008-11-12	Sears-BackyardKing-Demo	1.1	0:1	13	1	41
2008-11-12	Sears-DapperDad-Demo	1.1	0:1	1	0	0
2008-11-12	Sears-FixItDad-Demo	1.1	0:1	2	1	3
2008-11-12	SEARS-Get-It-Done	MR-Get-It-Done	Red-background	1	0	1
2008-11-12	Sears_Holiday_110308	Sears_Holiday_Leaderboard	CONTROL	36550	37	0
2008-11-12	Sears_Holiday_110308	Sears_Holiday_Leaderboard	LearnMore	40066	7	705
2008-11-12	Sears_Holiday_110308	Sears_Holiday_Leaderboard	SaveNow	39760	9	669
2008-11-12	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	CONTROL	20842	28	0
2008-11-12	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	LearnMore	20575	10	227
2008-11-12	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	SaveNow	20749	7	233
2008-11-12	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	CONTROL	36	10	0
2008-11-12	Sears_Holiday_110308	TEST_MediumRectangle	TEST	1	0	10
2008-11-12	skyscraper	0	0	3	0	0
2008-11-12	Target Pilot	Target_MR	Recipe1	81	3	71
2008-11-12	Target Pilot	Target_MR	Recipe2	19	0	17
2008-11-12	Target Pilot	Target_MR	Recipe3	18	0	137
2008-11-12	Target Pilot	Target_MR	Recipe4	19	0	97
2008-11-12	Target Pilot	Target_MR	Recipe5	16	5	194
2008-11-12	Target Pilot	Target_MR	Recipe9	19	1	283
2008-11-12	TEST_CAMPAIGN	TEST_ADPOD	test-recipe	3	0	0
2008-11-12	TGI-MR-Demo	MR-TGI	recipe-1	2	0	7
2008-11-12	TGI-WSS-Demo	WSS-TGI	recipe-1	1	0	13
2008-11-12	TGI-WSS-Demo	WSS-TGI	recipe-2	8	0	34
2008-11-12	UNKNOWN	UNKNOWN	UNKNOWN	380	1388	343
2008-11-13	Anniversary Sale	Lenovo-Boom-Ideapad-LB	Ideapads 3 Categories	9	0	0
2008-11-13	Anniversary Sale	Lenovo-Boom-Ideapad-MR	Ideapad 3 Categories	9	0	0
2008-11-13	Anniversary Sale	Lenovo-Boom-Ideapad-SS	Ideapads 3 Categories	9	0	0
2008-11-13	Anniversary Sale	Lenovo-Boom-Thinkpad-LB	Lenovo-Thinkpad-SL500	9	0	0
2008-11-13	Anniversary Sale	Lenovo-Boom-Thinkpad-MR	Lenovo Thinkpad SL500	9	0	0
2008-11-13	Anniversary Sale	Lenovo-Boom-Thinkpad-SS	Lenovo Thinkpad SL500 Sale	9	0	0
2008-11-13	Anniversary Sale	Standard LB	Art of Thin. 33% off Ultraport	6096	17	56
2008-11-13	Anniversary Sale	Standard LB	Lenovo-48-HourSale	10515250	7154	51975
2008-11-13	Anniversary Sale	Standard LB	Mobile PC Experience	20158	72	192
2008-11-13	Anniversary Sale	Standard LB	Thinkpad-SL500 Free Shipping	14120	29	94
2008-11-13	Anniversary Sale	Standard MR	ArtOfThin-UltraPortables	8746	23	92
2008-11-13	Anniversary Sale	Standard MR	Ideapad 3 Categories	0	0	3
2008-11-13	Anniversary Sale	Standard MR	Lenovo 48Hour Sale	10540517	9586	93741
2008-11-13	Anniversary Sale	Standard MR	Lenovo T400 (HUB Creative)	5691	15	36
2008-11-13	Anniversary Sale	Standard MR	Mobile PC Experience	22790	71	385
2008-11-13	Anniversary Sale	Standard MR	Thinkpad SL500 FreeShipping	20102	36	173
2008-11-13	Anniversary Sale	Standard SS	Art of Thin. 33% off Ultraport	12379	8	57
2008-11-13	Anniversary Sale	Standard SS	Lenovo-48Hour-Sale	4323835	2658	27943
2008-11-13	Anniversary Sale	Standard SS	Mobile PC Experience	40818	43	191
2008-11-13	Anniversary Sale	Standard SS	Thinkpad SL500 FreeShipping	28381	51	173
2008-11-13	Campaign1	Combination-MR-INVESTOOLS	Plan_Wedding-INVESTOOLS	3842	4	0
2008-11-13	Campaign1	Combination-MR-INVESTOOLS	Run_Business-INVESTOOLS	3676	7	0
2008-11-13	Campaign1	Combination-MR-INVESTOOLS	Vote-INVESTOOLS	3720	3	0
2008-11-13	CNET-INTEL	APD1-MR-CNET_INTEL	R1-CNET_INTEL	4	4	2
2008-11-13	CNET-TMOBILE	APD1-MR-CNET_TMOBILE	R2-CNET_TMOBILE	82022	36	398
2008-11-13	Commission Junction	ADP1-LB-LENOVO2	R1-LENOVO2	7385	15	121
2008-11-13	Commission Junction	ADP1-MR-LENOVO2	R1-LENOVO2	64	1	25
2008-11-13	Commission Junction	ADP1-SS-LENOVO2	R1-LENOVO2	355	0	0
2008-11-13	Commission Junction	ADP2-MR-LENOVO2	R1-LENOVO2	457	0	0
2008-11-13	Commission Junction	Copy of ADP1-SS-LENOVO2	R1-LENOVO2	37	1	1
2008-11-13	custom580x800	0.1	0:1	1	1	9
2008-11-13	DebtSavers	MEDIUMRECTANGLE	1	5	0	0
2008-11-13	DebtSavers	MEDIUMRECTANGLE	2	2	0	0
2008-11-13	DebtSavers	MEDIUMRECTANGLE	3	2	2	0
2008-11-13	DebtSavers	MEDIUMRECTANGLE	4	4	2	0
2008-11-13	DebtSavers	WIDESKYSCRAPER	1	1	0	0
2008-11-13	DebtSavers	WIDESKYSCRAPER	4	2	0	0
2008-11-13	DEMO-Intel-LR-Montevina-B2B-2	1.1	0:2	2	0	3
2008-11-13	DEMO-Intel-LR-Montevina-B2B-2	1.1	1:2	1	0	2
2008-11-13	DR Campaign	Tracking Pixel	TrackingPixel	283	0	0
2008-11-13	EXPT-Intel-Blog-Buzz	1.3	0:1	1	0	0
2008-11-13	First Campaign	KAYAK-LB-TEST	Recipe 1	1	0	0
2008-11-13	First Campaign	MTG-LB-KAYAK	Recipe 3	1	0	0
2008-11-13	First Campaign	MTG-LB-KAYAK	Recipe 4	1	0	0
2008-11-13	First Campaign	MTG-LB-KAYAK	SWF_CONTROL	1	0	0
2008-11-13	First Campaign	MTG-SS-KAYAK	R2-MTG	1	0	0
2008-11-13	First Campaign	MTG-SS-KAYAK	R3-MTG	1	0	0
2008-11-13	First Campaign	MTG-SS-KAYAK	R4-MTG	1	0	0
2008-11-13	First Campaign	TAN-LB-KAYAK	R2-TAN	1	0	0
2008-11-13	First Campaign	TAN-LB-KAYAK	RI-TAN	1	0	0
2008-11-13	First Campaign	TAN-MR-KAYAK	R1-TAN	1	0	0
2008-11-13	First Campaign	TAN-MR-KAYAK	R2-TAN	1	0	0
2008-11-13	First Campaign	TAN-SS-KAYAK	R1-TAN	2	0	0
2008-11-13	First Campaign	TAN-SS-KAYAK	R3-TAN	2	0	0
2008-11-13	First Campaign	TAN-SS-KAYAK	R4-TAN	1	0	0
2008-11-13	First Campaign	YAHOO-LB-KAYAK	Recipe 1	3269	1	35
2008-11-13	First Campaign	YAHOO-LB-KAYAK	Recipe 2	9453	6	114
2008-11-13	First Campaign	YAHOO-LB-KAYAK	Recipe 3	3233	2	20
2008-11-13	First Campaign	YAHOO-LB-KAYAK	Recipe 4	3278	0	32
2008-11-13	First Campaign	YAHOO-LB-KAYAK	Recipe 5	14126	11	101
2008-11-13	First Campaign	YAHOO-LB-KAYAK	Recipe 6	11608	8	111
2008-11-13	First Campaign	YAHOO-LB-KAYAK	SWF_CONTROL	1848	1	0
2008-11-13	First Campaign	YAHOO-MR-KAYAK	R1-Yahoo	3523	5	58
2008-11-13	First Campaign	YAHOO-MR-KAYAK	R2-Yahoo	12862	10	257
2008-11-13	First Campaign	YAHOO-MR-KAYAK	R3-Yahoo	6044	9	152
2008-11-13	First Campaign	YAHOO-MR-KAYAK	R4-Yahoo	3473	3	156
2008-11-13	First Campaign	YAHOO-MR-KAYAK	R5-Yahoo	6136	7	153
2008-11-13	First Campaign	YAHOO-MR-KAYAK	R6-Yahoo	9552	11	187
2008-11-13	First Campaign	YAHOO-MR-KAYAK	SWF_CONTROL	1724	0	0
2008-11-13	First Campaign	YAHOO-SS-KAYAK	R1-Yahoo	15447	5	49
2008-11-13	First Campaign	YAHOO-SS-KAYAK	R2-Yahoo	12798	2	18
2008-11-13	First Campaign	YAHOO-SS-KAYAK	R3-Yahoo	2593	0	11
2008-11-13	First Campaign	YAHOO-SS-KAYAK	R4-Yahoo	7102	1	8
2008-11-13	First Campaign	YAHOO-SS-KAYAK	R5-Yahoo	7072	1	24
2008-11-13	First Campaign	YAHOO-SS-KAYAK	R6-Yahoo	4086	0	4
2008-11-13	First Campaign	YAHOO-SS-KAYAK	SWF_CONTROL	2052	1	0
2008-11-13	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Blue_Freeshipping	475952	242	12642
2008-11-13	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Grey_Freeshipping	953831	504	25962
2008-11-13	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Red_Freeshipping	476968	222	13036
2008-11-13	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Blue_Freeshipping	400680	222	14219
2008-11-13	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Green_Freeshipping	401880	246	14064
2008-11-13	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Purple_Freeshipping	402113	232	14016
2008-11-13	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Blue_Freeshipping	251963	327	8511
2008-11-13	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Grey_Freeshipping	503217	246	8177
2008-11-13	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Red_Freeshipping	251957	306	8733
2008-11-13	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Blue_Freeshipping	281159	349	11729
2008-11-13	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Green_Freeshipping	281149	392	12048
2008-11-13	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Purple_Freeshipping	280938	343	11862
2008-11-13	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Blue_Freeshipping	230385	213	7431
2008-11-13	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Grey_Freeshipping	460626	473	14968
2008-11-13	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Red_Freeshipping	230053	181	7434
2008-11-13	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Blue-Freeshipping	274529	521	10903
2008-11-13	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Green-Freeshipping	275518	588	11306
2008-11-13	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Purple-Freeshipping	273917	600	11033
2008-11-13	HP-MR-YAHOO--72808	3.6	22:24	0	2	0
2008-11-13	HP-MR-YAHOO--72808	3.9	9:24	1	0	2
2008-11-13	Intel-Tab-LR-061608	3.5	2:5	1	0	4
2008-11-13	Intel-Tab-MR-061608	3.3	0:5	2	0	3
2008-11-13	Intel-Tab-MR-061608	3.3	1:5	2	0	2
2008-11-13	Intel-Tab-MR-061608	3.3	2:5	1	0	3
2008-11-13	Intel-Tab-MR-061608	3.3	3:5	1	0	0
2008-11-13	Intel_MediumRectangle_TOMSHW	3.2	2:6	1	0	0
2008-11-13	Intel_MediumRectangle_TOMSHW	3.2	5:6	2	0	0
2008-11-13	Kayak Demo	Kayak LB Demo	Kayak Demo	1	0	0
2008-11-13	Lenovo-LB-AnnivSale-092908	2.5	6:8	1	0	0
2008-11-13	Linkshare	APD1-LB-NASCAR	R1-NASCAR	19	3	5
2008-11-13	Linkshare	APD1-SS-NASCAR	R1-NASCAR	7	1	2
2008-11-13	Linkshare	APD2-MR-NASCAR	R2-NASCAR	24	8	5
2008-11-13	Linkshare	APD2-MR-OVERSTOCK	R1-OVERSTOCK	4	4	35
2008-11-13	Linkshare	APD2-SS-OVERSTOCK	R1-OVERSTOCK	4	2	47
2008-11-13	Linkshare	APD3-LB-OVERSTOCK	R1-OVERSTOCK	4	5	39
2008-11-13	Montevina B2B Part II	PROD-BlogBuzz-LR	10 Products	3704	6	0
2008-11-13	Montevina B2B Part II	PROD-BlogBuzz-LR	5 Products	3826	5	0
2008-11-13	Montevina B2B Part II	PROD-BlogBuzz-MR	10 Products	10892	5	0
2008-11-13	Montevina B2B Part II	PROD-BlogBuzz-MR	5 Products	10741	4	0
2008-11-13	Montevina B2B Part II	PROD-VideoBanner-LR	L1 - Video	5611	6	13
2008-11-13	Montevina B2B Part II	PROD-VideoBanner-LR	L2 - Video	7766	9	8
2008-11-13	Montevina B2B Part II	PROD-VideoBanner-LR	L3 - Video	5452	5	8
2008-11-13	Montevina B2B Part II	PROD-VideoBanner-LR	L4 - Video	1653	2	8
2008-11-13	Montevina B2B Part II	PROD-VideoBanner-LR	L4 -Video	1617	0	0
2008-11-13	Montevina B2B Part II	PROD-VideoBanner-MR	L1 - Video	7581	0	3
2008-11-13	Montevina B2B Part II	PROD-VideoBanner-MR	L2 - Video	5557	7	2
2008-11-13	Montevina B2B Part II	PROD-VideoBanner-MR	L3 - Video	5389	4	4
2008-11-13	Montevina B2B Part II	PROD-VideoBanner-MR	L4 - Video	3210	3	3
2008-11-13	NIKE Demo	Holiday-Sale-LB	recipe-2	1	0	3
2008-11-13	Prudential	HEADLINE_VARIATIONS	Copy of Initial Test	1	1	0
2008-11-13	Sears-BackyardKing-Demo	1.1	0:1	7	2	18
2008-11-13	Sears-FixItDad-Demo	1.1	0:1	1	0	0
2008-11-13	Sears_Holiday_110308	Sears_Holiday_Leaderboard	CONTROL	846	0	0
2008-11-13	Sears_Holiday_110308	Sears_Holiday_Leaderboard	LearnMore	140355	46	2592
2008-11-13	Sears_Holiday_110308	Sears_Holiday_Leaderboard	SaveNow	139951	33	2311
2008-11-13	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	CONTROL	414	1	0
2008-11-13	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	LearnMore	80208	49	980
2008-11-13	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	SaveNow	79554	33	788
2008-11-13	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	LearnMore	52	3	60
2008-11-13	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	SaveNow	40	0	46
